Region,Region Code,Province,Province Code,City,City Code,Barangay,Barangay Code
Region II,020000000,Isabela,023100000,Cabagan,023106000,Angancasilian,023106003
Region II,020000000,Isabela,023100000,Cabagan,023106000,Balasig,023106004
Region II,020000000,Isabela,023100000,Cabagan,023106000,Cansan,023106005
Region II,020000000,Isabela,023100000,Cabagan,023106000,Casibarag Norte,023106006
Region II,020000000,Isabela,023100000,Cabagan,023106000,Casibarag Sur,023106007
Region II,020000000,Isabela,023100000,Cabagan,023106000,Catabayungan,023106008
Region II,020000000,Isabela,023100000,Cabagan,023106000,Cubag,023106009
Region II,020000000,Isabela,023100000,Cabagan,023106000,Garita,023106010
Region II,020000000,Isabela,023100000,Cabagan,023106000,Luquilu,023106011
Region II,020000000,Isabela,023100000,Cabagan,023106000,Mabangug,023106012
Region II,020000000,Isabela,023100000,Cabagan,023106000,Magassi,023106013
Region II,020000000,Isabela,023100000,Cabagan,023106000,Ngarag,023106015
Region II,020000000,Isabela,023100000,Cabagan,023106000,Pilig Abajo,023106016
Region II,020000000,Isabela,023100000,Cabagan,023106000,Pilig Alto,023106017
Region II,020000000,Isabela,023100000,Cabagan,023106000,Centro (Pob.),023106018
Region II,020000000,Isabela,023100000,Cabagan,023106000,San Bernardo,023106019
Region II,020000000,Isabela,023100000,Cabagan,023106000,San Juan,023106020
Region II,020000000,Isabela,023100000,Cabagan,023106000,Saui,023106021
Region II,020000000,Isabela,023100000,Cabagan,023106000,Tallag,023106022
Region II,020000000,Isabela,023100000,Cabagan,023106000,Ugad,023106023
Region II,020000000,Isabela,023100000,Cabagan,023106000,Union,023106024
Region II,020000000,Isabela,023100000,Cabagan,023106000,Masipi East,023106025
Region II,020000000,Isabela,023100000,Cabagan,023106000,Masipi West,023106026
Region II,020000000,Isabela,023100000,Cabagan,023106000,San Antonio,023106027
Region II,020000000,Isabela,023100000,Cabatuan,023107000,Rang-ay,023107001
Region II,020000000,Isabela,023100000,Cabatuan,023107000,Calaocan,023107002
Region II,020000000,Isabela,023100000,Cabatuan,023107000,Canan,023107003
Region II,020000000,Isabela,023100000,Cabatuan,023107000,Centro (Pob.),023107004
Region II,020000000,Isabela,023100000,Cabatuan,023107000,Culing Centro,023107005
Region II,020000000,Isabela,023100000,Cabatuan,023107000,Culing East,023107006
Region II,020000000,Isabela,023100000,Cabatuan,023107000,Culing West,023107007
Region II,020000000,Isabela,023100000,Cabatuan,023107000,Del Corpuz,023107008
Region II,020000000,Isabela,023100000,Cabatuan,023107000,Del Pilar,023107009
Region II,020000000,Isabela,023100000,Cabatuan,023107000,Diamantina,023107010
Region II,020000000,Isabela,023100000,Cabatuan,023107000,La Paz,023107011
Region II,020000000,Isabela,023100000,Cabatuan,023107000,Luzon,023107012
Region II,020000000,Isabela,023100000,Cabatuan,023107000,Macalaoat,023107013
Region II,020000000,Isabela,023100000,Cabatuan,023107000,Magdalena,023107014
Region II,020000000,Isabela,023100000,Cabatuan,023107000,Magsaysay,023107015
Region II,020000000,Isabela,023100000,Cabatuan,023107000,Namnama,023107016
Region II,020000000,Isabela,023100000,Cabatuan,023107000,Nueva Era,023107017
Region II,020000000,Isabela,023100000,Cabatuan,023107000,Paraiso,023107018
Region II,020000000,Isabela,023100000,Cabatuan,023107000,Sampaloc,023107019
Region II,020000000,Isabela,023100000,Cabatuan,023107000,San Andres,023107020
Region II,020000000,Isabela,023100000,Cabatuan,023107000,Saranay,023107021
Region II,020000000,Isabela,023100000,Cabatuan,023107000,Tandul,023107022
Region II,020000000,Isabela,023100000,City of Cauayan,023108000,Alicaocao,023108001
Region II,020000000,Isabela,023100000,City of Cauayan,023108000,Alinam,023108002
Region II,020000000,Isabela,023100000,City of Cauayan,023108000,Amobocan,023108003
Region II,020000000,Isabela,023100000,City of Cauayan,023108000,Andarayan,023108004
Region II,020000000,Isabela,023100000,City of Cauayan,023108000,Baculod,023108006
Region II,020000000,Isabela,023100000,City of Cauayan,023108000,Baringin Norte,023108007
Region II,020000000,Isabela,023100000,City of Cauayan,023108000,Baringin Sur,023108008
Region II,020000000,Isabela,023100000,City of Cauayan,023108000,Buena Suerte,023108009
Region II,020000000,Isabela,023100000,City of Cauayan,023108000,Bugallon,023108010
Region II,020000000,Isabela,023100000,City of Cauayan,023108000,Buyon,023108011
Region II,020000000,Isabela,023100000,City of Cauayan,023108000,Cabaruan,023108012
Region II,020000000,Isabela,023100000,City of Cauayan,023108000,Cabugao,023108014
Region II,020000000,Isabela,023100000,City of Cauayan,023108000,Carabatan Chica,023108015
Region II,020000000,Isabela,023100000,City of Cauayan,023108000,Carabatan Grande,023108016
Region II,020000000,Isabela,023100000,City of Cauayan,023108000,Carabatan Punta,023108017
Region II,020000000,Isabela,023100000,City of Cauayan,023108000,Carabatan Bacareno,023108018
Region II,020000000,Isabela,023100000,City of Cauayan,023108000,Casalatan,023108019
Region II,020000000,Isabela,023100000,City of Cauayan,023108000,San Pablo,023108020
Region II,020000000,Isabela,023100000,City of Cauayan,023108000,Cassap Fuera,023108022
Region II,020000000,Isabela,023100000,City of Cauayan,023108000,Catalina,023108023
Region II,020000000,Isabela,023100000,City of Cauayan,023108000,Culalabat,023108024
Region II,020000000,Isabela,023100000,City of Cauayan,023108000,Dabburab,023108025
Region II,020000000,Isabela,023100000,City of Cauayan,023108000,De Vera,023108028
Region II,020000000,Isabela,023100000,City of Cauayan,023108000,Dianao,023108029
Region II,020000000,Isabela,023100000,City of Cauayan,023108000,Disimuray,023108030
Region II,020000000,Isabela,023100000,City of Cauayan,023108000,District I (Pob.),023108031
Region II,020000000,Isabela,023100000,City of Cauayan,023108000,District II (Pob.),023108032
Region II,020000000,Isabela,023100000,City of Cauayan,023108000,District III (Pob.),023108033
Region II,020000000,Isabela,023100000,City of Cauayan,023108000,Duminit,023108034
Region II,020000000,Isabela,023100000,City of Cauayan,023108000,Faustino,023108035
Region II,020000000,Isabela,023100000,City of Cauayan,023108000,Gagabutan,023108036
Region II,020000000,Isabela,023100000,City of Cauayan,023108000,Gappal,023108037
Region II,020000000,Isabela,023100000,City of Cauayan,023108000,Guayabal,023108038
Region II,020000000,Isabela,023100000,City of Cauayan,023108000,Labinab,023108039
Region II,020000000,Isabela,023100000,City of Cauayan,023108000,Linglingay,023108040
Region II,020000000,Isabela,023100000,City of Cauayan,023108000,Mabantad,023108041
Region II,020000000,Isabela,023100000,City of Cauayan,023108000,Maligaya,023108043
Region II,020000000,Isabela,023100000,City of Cauayan,023108000,Manaoag,023108044
Region II,020000000,Isabela,023100000,City of Cauayan,023108000,Marabulig I,023108045
Region II,020000000,Isabela,023100000,City of Cauayan,023108000,Marabulig II,023108046
Region II,020000000,Isabela,023100000,City of Cauayan,023108000,Minante I,023108048
Region II,020000000,Isabela,023100000,City of Cauayan,023108000,Minante II,023108049
Region II,020000000,Isabela,023100000,City of Cauayan,023108000,Nagcampegan,023108050
Region II,020000000,Isabela,023100000,City of Cauayan,023108000,Naganacan,023108051
Region II,020000000,Isabela,023100000,City of Cauayan,023108000,Nagrumbuan,023108052
Region II,020000000,Isabela,023100000,City of Cauayan,023108000,Nungnungan I,023108053
Region II,020000000,Isabela,023100000,City of Cauayan,023108000,Nungnungan II,023108054
Region II,020000000,Isabela,023100000,City of Cauayan,023108000,Pinoma,023108055
Region II,020000000,Isabela,023100000,City of Cauayan,023108000,Rizal,023108056
Region II,020000000,Isabela,023100000,City of Cauayan,023108000,Rogus,023108057
Region II,020000000,Isabela,023100000,City of Cauayan,023108000,San Antonio,023108058
Region II,020000000,Isabela,023100000,City of Cauayan,023108000,San Fermin,023108059
Region II,020000000,Isabela,023100000,City of Cauayan,023108000,San Francisco,023108060
Region II,020000000,Isabela,023100000,City of Cauayan,023108000,San Isidro,023108061
Region II,020000000,Isabela,023100000,City of Cauayan,023108000,San Luis,023108062
Region II,020000000,Isabela,023100000,City of Cauayan,023108000,Santa Luciana,023108064
Region II,020000000,Isabela,023100000,City of Cauayan,023108000,Santa Maria,023108065
Region II,020000000,Isabela,023100000,City of Cauayan,023108000,Sillawit,023108066
Region II,020000000,Isabela,023100000,City of Cauayan,023108000,Sinippil,023108067
Region II,020000000,Isabela,023100000,City of Cauayan,023108000,Tagaran,023108069
Region II,020000000,Isabela,023100000,City of Cauayan,023108000,Turayong,023108070
Region II,020000000,Isabela,023100000,City of Cauayan,023108000,Union,023108071
Region II,020000000,Isabela,023100000,City of Cauayan,023108000,Villa Concepcion,023108072
Region II,020000000,Isabela,023100000,City of Cauayan,023108000,Villa Luna,023108073
Region II,020000000,Isabela,023100000,City of Cauayan,023108000,Villaflor,023108074
Region II,020000000,Isabela,023100000,Cordon,023109000,Aguinaldo,023109001
Region II,020000000,Isabela,023100000,Cordon,023109000,Calimaturod,023109002
Region II,020000000,Isabela,023100000,Cordon,023109000,Capirpiriwan,023109003
Region II,020000000,Isabela,023100000,Cordon,023109000,Caquilingan,023109004
Region II,020000000,Isabela,023100000,Cordon,023109000,Dallao,023109005
Region II,020000000,Isabela,023100000,Cordon,023109000,Gayong,023109006
Region II,020000000,Isabela,023100000,Cordon,023109000,Laurel,023109007
Region II,020000000,Isabela,023100000,Cordon,023109000,Magsaysay,023109008
Region II,020000000,Isabela,023100000,Cordon,023109000,Malapat,023109009
Region II,020000000,Isabela,023100000,Cordon,023109000,Osmena,023109011
Region II,020000000,Isabela,023100000,Cordon,023109000,Quezon,023109012
Region II,020000000,Isabela,023100000,Cordon,023109000,Quirino,023109013
Region II,020000000,Isabela,023100000,Cordon,023109000,Rizaluna,023109014
Region II,020000000,Isabela,023100000,Cordon,023109000,Roxas Pob.,023109015
Region II,020000000,Isabela,023100000,Cordon,023109000,Sagat,023109016
Region II,020000000,Isabela,023100000,Cordon,023109000,San Juan,023109017
Region II,020000000,Isabela,023100000,Cordon,023109000,Taliktik,023109018
Region II,020000000,Isabela,023100000,Cordon,023109000,Tanggal,023109019
Region II,020000000,Isabela,023100000,Cordon,023109000,Tarinsing,023109020
Region II,020000000,Isabela,023100000,Cordon,023109000,Turod Norte,023109021
Region II,020000000,Isabela,023100000,Cordon,023109000,Turod Sur,023109022
Region II,020000000,Isabela,023100000,Cordon,023109000,Villamiemban,023109023
Region II,020000000,Isabela,023100000,Cordon,023109000,Villamarzo,023109024
Region II,020000000,Isabela,023100000,Cordon,023109000,Anonang,023109025
Region II,020000000,Isabela,023100000,Cordon,023109000,Camarao,023109026
Region II,020000000,Isabela,023100000,Cordon,023109000,Wigan,023109027
Region II,020000000,Isabela,023100000,Dinapigue,023110000,Ayod,023110001
Region II,020000000,Isabela,023100000,Dinapigue,023110000,Bucal Sur,023110002
Region II,020000000,Isabela,023100000,Dinapigue,023110000,Bucal Norte,023110003
Region II,020000000,Isabela,023100000,Dinapigue,023110000,Dibulo,023110004
Region II,020000000,Isabela,023100000,Dinapigue,023110000,Digumased (Pob.),023110005
Region II,020000000,Isabela,023100000,Dinapigue,023110000,Dimaluade,023110006
Region II,020000000,Isabela,023100000,Divilacan,023111000,Dicambangan,023111003
Region II,020000000,Isabela,023100000,Divilacan,023111000,Dicaroyan,023111004
Region II,020000000,Isabela,023100000,Divilacan,023111000,Dicatian,023111005
Region II,020000000,Isabela,023100000,Divilacan,023111000,Bicobian,023111006
Region II,020000000,Isabela,023100000,Divilacan,023111000,Dilakit,023111007
Region II,020000000,Isabela,023100000,Divilacan,023111000,Dimapnat,023111008
Region II,020000000,Isabela,023100000,Divilacan,023111000,Dimapula (Pob.),023111009
Region II,020000000,Isabela,023100000,Divilacan,023111000,Dimasalansan,023111010
Region II,020000000,Isabela,023100000,Divilacan,023111000,Dipudo,023111011
Region II,020000000,Isabela,023100000,Divilacan,023111000,Dibulos,023111012
Region II,020000000,Isabela,023100000,Divilacan,023111000,Ditarum,023111013
Region II,020000000,Isabela,023100000,Divilacan,023111000,Sapinit,023111016
Region II,020000000,Isabela,023100000,Echague,023112000,Angoluan,023112001
Region II,020000000,Isabela,023100000,Echague,023112000,Annafunan,023112002
Region II,020000000,Isabela,023100000,Echague,023112000,Arabiat,023112003
Region II,020000000,Isabela,023100000,Echague,023112000,Aromin,023112004
Region II,020000000,Isabela,023100000,Echague,023112000,Babaran,023112005
Region II,020000000,Isabela,023100000,Echague,023112000,Bacradal,023112006
Region II,020000000,Isabela,023100000,Echague,023112000,Benguet,023112007
Region II,020000000,Isabela,023100000,Echague,023112000,Buneg,023112008
Region II,020000000,Isabela,023100000,Echague,023112000,Busilelao,023112009
Region II,020000000,Isabela,023100000,Echague,023112000,Caniguing,023112010
Region II,020000000,Isabela,023100000,Echague,023112000,Carulay,023112011
Region II,020000000,Isabela,023100000,Echague,023112000,Castillo,023112012
Region II,020000000,Isabela,023100000,Echague,023112000,Dammang East,023112013
Region II,020000000,Isabela,023100000,Echague,023112000,Dammang West,023112014
Region II,020000000,Isabela,023100000,Echague,023112000,Dicaraoyan,023112015
Region II,020000000,Isabela,023100000,Echague,023112000,Dugayong,023112016
Region II,020000000,Isabela,023100000,Echague,023112000,Fugu,023112017
Region II,020000000,Isabela,023100000,Echague,023112000,Garit Norte,023112018
Region II,020000000,Isabela,023100000,Echague,023112000,Garit Sur,023112019
Region II,020000000,Isabela,023100000,Echague,023112000,Gucab,023112020
Region II,020000000,Isabela,023100000,Echague,023112000,Gumbauan,023112021
Region II,020000000,Isabela,023100000,Echague,023112000,Ipil,023112023
Region II,020000000,Isabela,023100000,Echague,023112000,Libertad,023112024
Region II,020000000,Isabela,023100000,Echague,023112000,Mabbayad,023112025
Region II,020000000,Isabela,023100000,Echague,023112000,Mabuhay,023112026
Region II,020000000,Isabela,023100000,Echague,023112000,Madadamian,023112027
Region II,020000000,Isabela,023100000,Echague,023112000,Magleticia,023112028
Region II,020000000,Isabela,023100000,Echague,023112000,Malibago,023112029
Region II,020000000,Isabela,023100000,Echague,023112000,Maligaya,023112030
Region II,020000000,Isabela,023100000,Echague,023112000,Malitao,023112031
Region II,020000000,Isabela,023100000,Echague,023112000,Narra,023112032
Region II,020000000,Isabela,023100000,Echague,023112000,Nilumisu,023112033
Region II,020000000,Isabela,023100000,Echague,023112000,Pag-asa,023112034
Region II,020000000,Isabela,023100000,Echague,023112000,Pangal Norte,023112036
Region II,020000000,Isabela,023100000,Echague,023112000,Pangal Sur,023112037
Region II,020000000,Isabela,023100000,Echague,023112000,Rumang-ay,023112039
Region II,020000000,Isabela,023100000,Echague,023112000,Salay,023112040
Region II,020000000,Isabela,023100000,Echague,023112000,Salvacion,023112041
Region II,020000000,Isabela,023100000,Echague,023112000,San Antonio Ugad,023112042
Region II,020000000,Isabela,023100000,Echague,023112000,San Antonio Minit,023112043
Region II,020000000,Isabela,023100000,Echague,023112000,San Carlos,023112044
Region II,020000000,Isabela,023100000,Echague,023112000,San Fabian,023112045
Region II,020000000,Isabela,023100000,Echague,023112000,San Felipe,023112046
Region II,020000000,Isabela,023100000,Echague,023112000,San Juan,023112047
Region II,020000000,Isabela,023100000,Echague,023112000,San Manuel,023112048
Region II,020000000,Isabela,023100000,Echague,023112000,San Miguel,023112049
Region II,020000000,Isabela,023100000,Echague,023112000,San Salvador,023112050
Region II,020000000,Isabela,023100000,Echague,023112000,Santa Ana,023112051
Region II,020000000,Isabela,023100000,Echague,023112000,Santa Cruz,023112052
Region II,020000000,Isabela,023100000,Echague,023112000,Santa Maria,023112053
Region II,020000000,Isabela,023100000,Echague,023112000,Santa Monica,023112054
Region II,020000000,Isabela,023100000,Echague,023112000,Santo Domingo,023112055
Region II,020000000,Isabela,023100000,Echague,023112000,Silauan Sur (Pob.),023112056
Region II,020000000,Isabela,023100000,Echague,023112000,Silauan Norte (Pob.),023112057
Region II,020000000,Isabela,023100000,Echague,023112000,Sinabbaran,023112058
